"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
60921,"Godsmack","Speak","['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",235933,FALSE,0.338,0.887,7,-6.447,1,0.0424,2.51e-06,0.00138,0.0616,0.561,97.018,4
73212,"Garbage","Special","['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",223602,FALSE,0.443,0.944,0,-3.71,0,0.0377,8.79e-05,0.000542,0.369,0.573,131.828,4
36067,"Montgomery Gentry","Speed","['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",239893,FALSE,0.591,0.699,8,-8.169,1,0.0286,0.0171,1.61e-06,0.168,0.325,87.971,4
9677,"Pat Boone","Speedy Gonzales","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",153093,FALSE,0.589,0.447,11,-12.912,1,0.0748,0.821,0,0.0999,0.789,146.845,4
17334,"Roxette","Spending My Time","['europop', 'new wave pop', 'pop rock', 'swedish pop']",275666,FALSE,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,4
79088,"Aretha Franklin with The Dixie Flyers","Spirit In The Dark",NA,179053,FALSE,0.508,0.495,0,-10.359,1,0.0962,0.371,1.17e-06,0.132,0.806,131.092,4
15012,"Beyonce","Spirit","['dance pop', 'pop', 'pop rap', 'r&b']",277030,FALSE,0.448,0.435,10,-8.102,1,0.039,0.00988,0,0.0964,0.0466,80.849,4
10966,"Bobby Darin","Splish Splash","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",131719,FALSE,0.645,0.943,0,-1.526,1,0.0393,0.385,0,0.37,0.965,147.768,4
56067,"The Watts 103rd Street Rhythm Band","Spreadin' Honey","['classic soul', 'funk', 'soul', 'southern soul']",148226,FALSE,0.774,0.545,10,-11.445,1,0.0382,0.181,0.171,0.0515,0.782,112.684,4
4116,"Eric Church","Springsteen","['contemporary country', 'country', 'country road', 'modern country rock']",263386,FALSE,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,4
76023,"Was (Not Was)","Spy In The House Of Love","[]",256800,FALSE,0.742,0.724,5,-12.378,1,0.0291,0.173,4.97e-05,0.128,0.96,117.947,4
71547,"Teena Marie","Square Biz","['classic soul', 'disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",385573,FALSE,0.772,0.925,2,-7.467,1,0.117,0.16,0.000114,0.415,0.717,113.607,4
30919,"Jefferson Starship","St. Charles","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",401040,FALSE,0.351,0.739,4,-9.675,0,0.044,0.345,0.0382,0.369,0.413,127.979,4
79237,"John Parr","St. Elmo's Fire (Man In Motion)","['album rock', 'mellow gold', 'new wave pop', 'soft rock']",251800,FALSE,0.612,0.6,9,-10.945,1,0.0327,0.15,3.04e-06,0.222,0.471,111.203,4
70689,"Fortune","Stacy","['chicago indie']",244586,FALSE,0.258,0.659,11,-5.987,1,0.0385,0.0182,0.000248,0.205,0.303,201.208,4
89645,"John Lennon","Stand By Me","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",211666,FALSE,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,4
23537,"David Lee Roth","Stand Up","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']",282866,FALSE,0.692,0.773,9,-6.689,0,0.0362,0.00212,0.0558,0.097,0.856,133.613,4
80999,"Sly & The Family Stone","Stand!","['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']",187533,FALSE,0.609,0.788,11,-9.726,1,0.0629,0.214,2.44e-06,0.191,0.517,108.694,4
19719,"Eminem Featuring Dido","Stan","['detroit hip hop', 'g funk', 'hip hop', 'rap']",404106,TRUE,0.778,0.769,6,-4.331,0,0.248,0.0369,4.03e-06,0.548,0.484,80.044,4
6090,"The Stylistics","Star On A TV Show","['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",252680,FALSE,0.507,0.414,10,-10.344,1,0.0244,0.552,4.05e-06,0.245,0.503,91.527,4
90439,"U2","Staring At The Sun","['irish rock', 'permanent wave', 'rock']",276800,FALSE,0.533,0.702,9,-8.504,0,0.0265,0.0549,0.0221,0.27,0.515,140.201,4
97402,"The Preludes Five","Starlight","[]",140132,FALSE,0.444,0.5,2,-7.657,1,0.0245,0.667,0,0.353,0.898,80.514,4
2085,"Grace Potter & The Nocturnals","Stars","['new americana']",215933,FALSE,0.432,0.483,0,-6.696,1,0.0276,0.195,0.0011,0.0741,0.156,140.173,4
76692,"Roddy Ricch & Gunna","Start Wit Me","['melodic rap', 'rap', 'trap']",158691,TRUE,0.886,0.479,4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029,4
13153,"Ted Taylor","Stay Away From My Baby","['classic soul', 'southern soul']",191439,FALSE,0.388,0.351,4,-17.952,0,0.105,0.845,3.04e-05,0.13,0.577,168.376,3
25781,"Rick Ross Featuring Drake & French Montana","Stay Schemin","['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",267720,TRUE,0.558,0.733,7,-4.194,0,0.212,0.0769,0,0.18,0.301,162.214,4
13495,"Frank Sinatra","Stay With Me","['adult standards', 'easy listening', 'lounge']",158506,FALSE,0.242,0.192,8,-10.359,1,0.0307,0.801,0,0.113,0.22,100.626,4
58116,"Bobby Vee","Stayin' In","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",125546,FALSE,0.49,0.331,7,-11.04,1,0.0634,0.524,1.89e-05,0.107,0.583,142.623,4
90720,"Miley Cyrus","Stay","['dance pop', 'pop', 'post-teen pop']",261906,FALSE,0.581,0.721,0,-4.739,1,0.0362,0.252,0,0.119,0.38,129.956,4
46334,"Rihanna Featuring Mikky Ekko","Stay","['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",240706,FALSE,0.619,0.324,9,-10.146,0,0.0271,0.949,5.42e-05,0.114,0.0965,111.927,4
46032,"Zedd & Alessia Cara","Stay","['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",210090,FALSE,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,4
40344,"One Direction","Steal My Girl","['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",228133,FALSE,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,4
24703,"Jimmy Dean","Steel Men","['nashville sound']",164040,FALSE,0.672,0.641,1,-9.414,1,0.138,0.719,0,0.0443,0.898,166.837,4
26078,"Eddie Rabbitt","Step By Step","['classic country pop', 'country', 'country rock', 'mellow gold', 'soft rock']",220706,FALSE,0.63,0.691,7,-7.563,1,0.0295,0.174,3.1e-06,0.0498,0.655,76.945,4
9993,"Joe Simon","Step By Step","['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",204729,FALSE,0.719,0.816,2,-7.294,1,0.0317,0.4,0.000172,0.0963,0.938,114.739,4
73933,"R. Kelly","Step In The Name Of Love","[]",432146,FALSE,0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,4
74684,"KRS-One","Step Into A World (Rapture's Delight)","['bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",289906,FALSE,0.803,0.806,0,-7.805,1,0.265,0.00763,0.00536,0.101,0.618,94.993,4
72284,"Stereo MC's","Step It Up","['big beat', 'electronica', 'hip house']",301440,FALSE,0.713,0.798,6,-13.244,0,0.0474,0.0138,0.0128,0.0753,0.857,117.841,4
21719,"Happy Mondays","Step On","['big beat', 'britpop', 'dance rock', 'madchester', 'new wave']",318506,FALSE,0.599,0.904,7,-7.157,1,0.0334,1.24e-05,0.529,0.0876,0.415,105.148,4
74825,"The Mamas & The Papas","Step Out","['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",183666,FALSE,0.676,0.441,6,-13.835,1,0.0347,0.623,0.00862,0.0701,0.929,81.011,4
86307,"Kool & The Gang","Steppin' Out","['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",285373,FALSE,0.893,0.513,10,-14.217,0,0.0748,0.0456,1.73e-05,0.158,0.879,119.153,4
30900,"Eminem","Stepping Stone","['detroit hip hop', 'g funk', 'hip hop', 'rap']",309637,TRUE,0.616,0.684,7,-6.032,1,0.311,0.0305,0,0.376,0.312,179.503,4
60926,"Lari White","Stepping Stone","['country', 'country dawn']",209040,FALSE,0.589,0.658,7,-6.057,1,0.0278,0.224,0,0.141,0.773,158.346,4
92565,"Jack Scott","Steps 1 And 2","['brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",163933,FALSE,0.6,0.439,4,-11.709,1,0.0317,0.814,8.05e-05,0.227,0.822,137.901,4
32078,"Paul Simon","Still Crazy After All These Years","['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",206533,FALSE,0.267,0.252,7,-11.687,1,0.0351,0.8,4.43e-05,0.089,0.13,37.114,4
77675,"Morgan Wallen","Still Goin Down","['contemporary country']",186293,FALSE,0.58,0.751,7,-5.078,1,0.0267,0.49,0,0.277,0.718,148.108,4
83984,"Tyga Featuring Drake","Still Got It","['pop rap', 'rap', 'trap']",224506,TRUE,0.447,0.834,8,-6.139,0,0.373,0.437,2.46e-06,0.383,0.296,94.63,4
69189,"Whitesnake","Still Of The Night","['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",397768,FALSE,0.334,0.854,4,-7.531,0,0.0494,0.00235,0.00114,0.158,0.284,100.175,4
41019,"Four Tops","Still Water (Love)","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",194693,FALSE,0.515,0.532,10,-12.472,1,0.0245,0.355,0.000711,0.498,0.961,94.165,4
87728,"Bee Gees","Still Waters (Run Deep)","['adult standards', 'disco', 'mellow gold', 'soft rock']",247760,FALSE,0.78,0.492,11,-8.431,0,0.0343,0.304,0.00682,0.419,0.61,98.046,4
75956,"Bill Anderson","Still","['nashville sound']",166973,FALSE,0.551,0.146,8,-18.9,1,0.0488,0.638,0.0111,0.203,0.297,94.497,4
81490,"John Schneider","Still","['country', 'country rock']",202193,FALSE,0.61,0.307,0,-9.903,1,0.0276,0.597,0,0.102,0.175,129.819,4
47777,"Carolyne Mas","Stillsane","[]",166946,FALSE,0.639,0.806,9,-6.648,1,0.0374,0.00295,0.000125,0.208,0.904,132.781,4
13945,"Johnny Nash","Stir It Up","['bubblegum pop', 'classic uk pop', 'motown']",182466,FALSE,0.654,0.38,2,-13.238,1,0.0924,0.121,0.0103,0.146,0.851,84.583,4
34576,"Shawn Mendes","Stitches","['canadian pop', 'pop', 'post-teen pop', 'viral pop']",206880,FALSE,0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882,4
11189,"Crawler","Stone Cold Sober","[]",336840,FALSE,0.572,0.619,5,-14.349,0,0.0549,0.000698,0.00827,0.0984,0.818,120.817,4
87103,"Rainbow","Stone Cold","['indie pop', 'indie rock', 'modern rock', 'stomp and holler']",317306,FALSE,0.411,0.535,7,-11.743,1,0.031,0.0129,7.32e-05,0.168,0.742,112.567,4
99188,"The Chi-lites","Stoned Out Of My Mind","['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",178520,FALSE,0.745,0.469,6,-15.822,0,0.0414,0.0561,1.28e-06,0.163,0.797,105.858,4
81412,"The Hollies","Stop Stop Stop","['album rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",174533,FALSE,0.597,0.66,4,-10.812,0,0.0331,0.132,0,0.0948,0.742,136.283,4
79645,"Luther Vandross","Stop To Love","['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",310266,FALSE,0.729,0.534,6,-11.564,1,0.0372,0.035,0.00101,0.054,0.9,143.604,4
94243,"The Chiffons","Stop, Look And Listen","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']",166133,FALSE,0.477,0.81,11,-5.238,1,0.0456,0.529,0.000104,0.636,0.594,195.992,4
42490,"The Stylistics","Stop, Look, Listen (To Your Heart)","['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']",172946,FALSE,0.446,0.472,3,-9.042,0,0.0267,0.818,0.000677,0.465,0.446,75.49,4
17713,"Sam Brown","Stop","['british soul', 'new wave pop']",295906,FALSE,0.326,0.3,9,-13.671,1,0.0454,0.443,0,0.143,0.391,185.63,3
19208,"Spice Girls","Stop","['dance pop', 'europop', 'girl group', 'pop']",204753,FALSE,0.722,0.845,2,-4.446,0,0.0308,0.287,0,0.0561,0.965,130.13,4
42480,"Billy Vera & Judy Clay","Storybook Children","[]",184453,FALSE,0.372,0.3,5,-11.52,1,0.0354,0.818,0,0.161,0.379,143.054,4
20615,"Steppenwolf","Straight Shootin' Woman","['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",248400,FALSE,0.407,0.822,4,-9.594,1,0.029,0.0346,0.161,0.0901,0.581,148.322,4
73671,"50 Cent","Straight To The Bank","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",190653,TRUE,0.638,0.849,7,-3.762,1,0.426,0.138,0,0.0491,0.502,179.431,4
63980,"Barbara Lewis","Straighten Up Your Heart","['brill building pop', 'classic soul', 'motown', 'rhythm and blues']",145213,FALSE,0.648,0.475,0,-10.384,1,0.0354,0.646,0.00106,0.308,0.705,116.019,4
71890,"Firefall","Strange Way","['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",571440,FALSE,0.406,0.904,2,-8.301,0,0.0609,0.0268,0.00393,0.707,0.642,130.724,4
87213,"Michael Jackson","Stranger In Moscow","['pop', 'r&b', 'soul']",343960,FALSE,0.802,0.468,1,-8.629,1,0.0378,0.248,6e-04,0.32,0.586,129.937,4
88970,"Bobby Vee","Stranger In Your Arms","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",140560,FALSE,0.363,0.77,2,-5.538,1,0.0376,0.741,0,0.113,0.626,144.697,4
63438,"Reba","Strange","['contemporary country', 'country', 'country dawn', 'oklahoma country']",180146,FALSE,0.457,0.754,11,-4.022,1,0.0494,0.237,0,0.159,0.391,173.978,4
76881,"The Cars","Strap Me In","['album rock', 'art rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']",264573,FALSE,0.551,0.805,9,-9.16,0,0.0365,0.101,0.0223,0.268,0.581,112.082,4
20084,"Nas","Street Dreams","['country rap', 'lgbtq+ hip hop', 'pop rap']",279933,TRUE,0.752,0.611,11,-8.681,0,0.315,0.21,0,0.778,0.746,90.993,4
93996,"Rob Thomas","Streetcorner Symphony","['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']",247826,FALSE,0.633,0.886,1,-3.892,1,0.0456,0.109,0,0.0438,0.753,81.811,4
87134,"Bruce Springsteen","Streets Of Philadelphia (From ""Philadelphia"")","['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",252493,FALSE,0.708,0.19,5,-16.578,1,0.0326,0.194,0.226,0.0916,0.47,93.669,4
84318,"twenty one pilots","Stressed Out","['modern rock', 'rock']",202333,FALSE,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4
37669,"Summer Walker Featuring A Boogie Wit da Hoodie","Stretch You Out","['alternative r&b', 'pop', 'pop rap']",143493,TRUE,0.64,0.519,1,-6.757,0,0.188,0.25,0,0.0883,0.252,103.359,4
23567,"Liam Payne Featuring Quavo","Strip That Down","['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",204502,FALSE,0.874,0.497,6,-5.484,1,0.0562,0.22,0,0.0761,0.542,106.023,4
14035,"Billy Preston","Struttin'","['funk', 'motown', 'soul']",154280,FALSE,0.707,0.974,11,-3.022,0,0.181,0.433,0.851,0.313,0.647,108.112,4
37247,"The Lumineers","Stubborn Love","['folk-pop', 'modern rock', 'stomp and holler']",279000,FALSE,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,4
50281,"Prince Royce Featuring Snoop Dogg","Stuck On A Feeling","['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",210800,FALSE,0.817,0.415,1,-6.286,1,0.0605,0.00366,0,0.162,0.325,100.026,4
82058,"G Unit","Stunt 101","['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",232226,TRUE,0.694,0.778,4,-1.492,1,0.395,0.167,0,0.065,0.518,95.475,4
68651,"Tory Lanez","Stupid Again","['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",174848,TRUE,0.775,0.823,5,-4.941,0,0.0635,0.0881,0,0.309,0.65,120.059,4
19150,"Pet Shop Boys","Suburbia","['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",307466,FALSE,0.663,0.867,0,-6.534,1,0.0469,0.0165,0.00731,0.261,0.934,123.948,4
13094,"Dr. John","Such A Night","['blues', 'blues rock', 'classic rock', 'electric blues', 'folk rock', 'funk', 'jazz blues', 'louisiana blues', 'new orleans blues', 'piano blues', 'psychedelic rock', 'roots rock', 'soul']",177733,FALSE,0.829,0.248,5,-16.94,1,0.169,0.531,0,0.0732,0.786,121.444,4
93156,"Tycoon","Such A Woman","[]",261360,FALSE,0.507,0.564,2,-9.53,0,0.0388,0.465,0,0.0552,0.4,126.734,4
16740,"The Motels","Suddenly Last Summer","['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']",222000,FALSE,0.716,0.753,2,-5.682,1,0.0286,0.162,0.0306,0.0831,0.561,120.141,4
90418,"J. Holiday","Suffocate","['bassline', 'dance pop', 'deep pop r&b', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",220053,FALSE,0.458,0.445,9,-8.391,0,0.361,0.64,0,0.118,0.447,82.82,5
63054,"Baby Bash Featuring Frankie J","Suga Suga","['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",239026,FALSE,0.701,0.75,5,-3.191,0,0.274,0.657,3.13e-06,0.0845,0.515,82.531,4
29561,"The Rubettes","Sugar Baby Love","['bubblegum pop', 'classic uk pop', 'glam rock']",209893,FALSE,0.402,0.827,0,-5.855,1,0.0396,0.0347,0.00016,0.387,0.817,132.995,4
33126,"The Clique","Sugar On Sunday","['freakbeat']",190200,FALSE,0.744,0.64,0,-8.575,1,0.0301,0.0411,0.0101,0.0359,0.9,102.658,4
61564,"Jimmy Gilmer And The Fireballs","Sugar Shack","[]",123693,FALSE,0.792,0.804,7,-7.484,1,0.0659,0.225,5.01e-06,0.065,0.879,132.852,4
27937,"Flo Rida Featuring Wynter","Sugar","['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",252933,FALSE,0.738,0.868,1,-4.15,1,0.0348,0.0371,0,0.294,0.199,130.003,4
37802,"Kyu Sakamoto","Sukiyaki","['enka']",189520,FALSE,0.415,0.359,7,-11.094,1,0.0334,0.707,6.53e-05,0.319,0.404,146.029,4
62133,"Lil Baby","Sum 2 Prove","['atl hip hop', 'atl trap', 'rap', 'trap']",205760,TRUE,0.823,0.552,4,-7.57,0,0.324,0.0174,0,0.122,0.418,124.038,4
29944,"Seals & Crofts","Summer Breeze","['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",205480,FALSE,0.501,0.474,5,-10.041,1,0.0386,0.611,0.0298,0.0667,0.35,88.609,4
97937,"Justin Timberlake","Summer Love","['dance pop', 'pop', 'pop rap']",252973,FALSE,0.606,0.591,0,-7.228,0,0.087,0.0756,0,0.328,0.477,95.802,4
2733,"Bruce & Terry","Summer Means Fun","['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",139866,FALSE,0.476,0.633,5,-9.105,1,0.0306,0.417,0,0.152,0.964,77.69,4
2673,"Survivor","Summer Nights","['album rock', 'hard rock', 'rock', 'soft rock']",248093,FALSE,0.501,0.382,2,-13.743,1,0.0316,0.127,0,0.301,0.601,132.145,4
49607,"Bryan Adams","Summer Of '69","['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",216053,FALSE,0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,4
74171,"Belinda Carlisle","Summer Rain","['australian pop', 'dance pop', 'dance rock', 'europop', 'new romantic', 'new wave pop', 'pop rock', 'soft rock']",332400,FALSE,0.733,0.797,5,-9.203,1,0.03,0.0561,1.04e-06,0.0624,0.936,128.858,4
50431,"Robert Goulet","Summer Sounds","['adult standards', 'easy listening', 'lounge']",123560,FALSE,0.486,0.571,10,-11.892,1,0.0347,0.837,0,0.616,0.684,121.894,4
27278,"Frank Sinatra","Summer Wind","['adult standards', 'easy listening', 'lounge']",178253,FALSE,0.384,0.368,5,-9.202,0,0.0319,0.35,0,0.17,0.548,86.583,4
81672,"Wayne Newton","Summer Wind","['adult standards', 'easy listening', 'lounge']",157760,FALSE,0.469,0.327,6,-15.184,1,0.0343,0.432,0,0.269,0.556,114.647,4
22562,"Paul Anka","Summer's Gone","['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",142066,FALSE,0.313,0.248,3,-11.578,1,0.0319,0.9,6.34e-06,0.106,0.337,135.744,3
60829,"Calvin Harris","Summer","['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",222533,FALSE,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
40466,"Dino","Summergirls","['sevdah', 'turbo folk', 'yugoslav rock']",376573,FALSE,0.759,0.593,9,-15.279,0,0.0893,0.00198,0.0567,0.175,0.792,121.357,4
18216,"The Who","Summertime Blues","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",155680,FALSE,0.542,0.832,9,-3.92,1,0.0464,0.0349,5.2e-05,0.144,0.877,146.348,4
21985,"Lana Del Rey & Cedric Gervais","Summertime Sadness","['art pop', 'pop']",265427,FALSE,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,4
63072,"Corina","Summertime Summertime","['pop reggaeton']",225533,FALSE,0.785,0.548,7,-7.252,1,0.0582,0.00919,0.000157,0.436,0.347,132.01,4
19027,"The Jamies","Summertime, Summertime","[]",118413,FALSE,0.656,0.563,5,-6.844,1,0.0652,0.625,0,0.0521,0.966,204.346,4
59617,"Billy Stewart","Summertime","['chicago soul', 'classic soul', 'motown', 'soul']",254866,FALSE,0.665,0.793,7,-6.739,0,0.0458,0.702,0.000345,0.11,0.801,113.311,4
3669,"Ramsey Lewis And Earth, Wind & Fire","Sun Goddess",NA,507373,FALSE,0.547,0.891,4,-9.119,0,0.0573,0.172,0.00375,0.0506,0.534,92.416,4
92000,"Harry Chapin","Sunday Morning Sunshine","['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",224373,FALSE,0.634,0.421,4,-8.928,1,0.0345,0.734,0,0.154,0.452,125.813,4
54587,"Maroon 5","Sunday Morning","['pop', 'pop rock']",244880,FALSE,0.605,0.782,0,-5.165,1,0.0543,0.0651,0,0.0702,0.801,88.051,4
39814,"Anne Murray","Sunday Sunrise","['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",196400,FALSE,0.645,0.753,10,-6.918,1,0.0289,0.0245,0,0.0523,0.915,117.672,4
25834,"Spanky And Our Gang","Sunday Will Never Be The Same","['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'sunshine pop']",180306,FALSE,0.477,0.671,2,-6.378,1,0.0379,0.532,0,0.331,0.78,121.452,4
55182,"The Moments","Sunday","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",167440,FALSE,0.347,0.331,2,-10.494,1,0.0314,0.307,6.04e-05,0.176,0.361,121.72,4
47729,"Glen Campbell","Sunflower","['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",171333,FALSE,0.755,0.786,7,-9.451,1,0.0305,0.115,0.00161,0.183,0.979,129.381,4
31865,"Joe Nichols","Sunny And 75","['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",206946,FALSE,0.531,0.893,0,-4.422,1,0.055,0.184,1.01e-06,0.101,0.323,120.045,4
41179,"Frankie Ballard","Sunshine & Whiskey","['contemporary country', 'country', 'country road', 'modern country rock']",182400,FALSE,0.67,0.737,9,-6.794,1,0.0434,0.223,0,0.325,0.754,92.983,4
26925,"Group Home","Supa Star","['east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",321626,TRUE,0.707,0.776,4,-7.378,0,0.278,0.0195,2.05e-06,0.216,0.379,91.283,4
54679,"James Brown","Super Bad (Part 1 & Part 2)","['funk', 'motown', 'soul']",556453,FALSE,0.758,0.975,2,-3.097,1,0.0819,0.471,0.0864,0.286,0.77,125.923,4
34956,"Rick Ross Featuring Ne-Yo","Super High","['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",226493,TRUE,0.581,0.714,4,-6.637,0,0.195,0.00981,0,0.216,0.563,166.089,4
83212,"Five For Fighting","Superman (It's Not Easy)","['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge']",221693,FALSE,0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,4
21267,"Crash Test Dummies","Superman's Song","['canadian rock', 'pop rock']",271209,FALSE,0.406,0.124,10,-19.825,1,0.0342,0.613,1.08e-06,0.108,0.316,168.4,4
32083,"Ed Sheeran","Supermarket Flowers","['pop', 'uk pop']",221106,FALSE,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,4
