"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","rating"
98091,"2Pac","Until The End Of Time","['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",266506,TRUE,0.757,0.709,8,-6.716,1,0.203,0.0288,0,0.17,0.38,97.023,4,42
11168,"Aretha Franklin","Until You Come Back To Me (That's What I'm Gonna Do)","['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",208466,FALSE,0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,4,55
32750,"RTZ","Until Your Love Comes Back Around","[]",360400,FALSE,0.55,0.534,8,-10.6,1,0.0331,0.229,0,0.0714,0.311,134.662,4,35
59069,"D'Angelo","Untitled (How Does It Feel)","['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']",430800,FALSE,0.838,0.304,4,-9.975,0,0.0628,0.16,0.0257,0.0828,0.221,112.618,3,52
6136,"Eminem","Untouchable","['detroit hip hop', 'g funk', 'hip hop', 'rap']",370133,TRUE,0.554,0.887,7,-3.367,1,0.503,0.0803,0,0.15,0.648,172.233,4,26
49885,"YoungBoy Never Broke Again","Untouchable","['baton rouge rap', 'trap']",180705,TRUE,0.78,0.784,1,-5.039,1,0.186,0.0447,0,0.122,0.43,85.023,4,28
29746,"The Veronicas","Untouched","['australian pop', 'candy pop', 'dance pop', 'electropop', 'girl group', 'pop', 'post-teen pop']",255360,FALSE,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,4,56
76723,"Lonestar","Unusually Unusual","['contemporary country', 'country', 'country road']",215866,FALSE,0.582,0.766,10,-6.972,1,0.0398,0.0538,0,0.0794,0.548,147.338,4,22
35351,"Trey Songz Featuring Drake","Unusual","['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",212346,FALSE,0.591,0.658,0,-5.881,0,0.195,0.182,0,0.615,0.623,81.933,4,32
2419,"matchbox twenty","Unwell","['neo mellow', 'pop rock', 'post-grunge']",237266,FALSE,0.442,0.793,9,-5.152,1,0.0347,0.0456,0,0.328,0.437,80.985,4,70
14186,"Ray Stevens","Unwind","['bubblegum pop', 'comic', 'country rock', 'novelty']",189333,FALSE,0.437,0.491,0,-10.636,1,0.0538,0.763,0,0.434,0.4,136.662,3,20
91937,"Natasha Bedingfield","Unwritten","['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",259333,FALSE,0.706,0.801,5,-6.333,1,0.0399,0.00577,0,0.0822,0.63,100.013,4,72
16511,"The 5th Dimension","Up -- Up And Away","['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",163346,FALSE,0.393,0.362,7,-14.601,0,0.0305,0.599,0,0.333,0.515,107.645,5,51
94093,"Blink-182","Up All Night","['pop punk', 'punk', 'socal pop punk']",199706,FALSE,0.479,0.892,9,-5.167,1,0.0561,0.000295,6.31e-05,0.067,0.416,156.086,4,31
20795,"Drake Featuring Nicki Minaj","Up All Night","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",234333,TRUE,0.602,0.81,7,-4.653,1,0.286,0.0141,7.66e-06,0.324,0.275,156.325,4,41
90063,"Jon Pardi","Up All Night","['contemporary country', 'country', 'country road', 'modern country rock']",209640,FALSE,0.558,0.708,9,-4.931,1,0.0298,0.169,0,0.11,0.435,163.065,4,41
20781,"Khalid","Up All Night","['alternative r&b', 'pop']",157220,FALSE,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,4,39
25349,"The McCoys","Up And Down","['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']",180333,FALSE,0.647,0.435,2,-11.186,1,0.0376,0.262,0,0.249,0.941,132.401,4,21
70617,"Morgan Wallen Featuring Florida Georgia Line","Up Down","['contemporary country', 'country road', 'deep talent show']",197253,FALSE,0.589,0.882,6,-3.039,1,0.035,0.0813,0,0.146,0.793,129.915,4,50
31949,"Parliament","Up For The Down Stroke","['funk', 'funk rock', 'jazz funk', 'motown', 'p funk', 'soul']",307986,FALSE,0.653,0.941,6,-5.973,0,0.0854,0.528,0.00179,0.598,0.6,94.259,4,28
82324,"Polly Brown","Up In A Puff Of Smoke","[]",208108,FALSE,0.557,0.817,7,-8.655,0,0.0649,0.397,0,0.458,0.545,134.018,4,31
93545,"Ike & Tina Turner","Up In Heah","['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",184466,FALSE,0.556,0.578,8,-13.852,1,0.132,0.722,0,0.625,0.813,85.279,4,12
25812,"The Band","Up On Cripple Creek","['electropop', 'hopebeat', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'stomp and holler']",274893,FALSE,0.709,0.682,2,-10.11,1,0.0788,0.105,0.00107,0.0965,0.949,144.116,4,51
80909,"Dierks Bentley","Up On The Ridge","['contemporary country', 'country', 'country road', 'modern country rock']",214866,FALSE,0.628,0.823,8,-6.531,0,0.028,0.495,2.8e-05,0.0768,0.41,111.609,4,17
11684,"James Taylor","Up On The Roof","['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",249173,FALSE,0.559,0.432,5,-12.366,1,0.0273,0.375,1.2e-06,0.716,0.5,92.378,4,44
57512,"Laura Nyro","Up On The Roof","['brill building pop', 'folk', 'folk rock', 'singer-songwriter', 'traditional folk']",195640,FALSE,0.285,0.257,0,-11.77,1,0.0274,0.901,4.16e-05,0.087,0.373,169.323,4,9
44679,"The Drifters","Up On The Roof","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",155053,FALSE,0.584,0.489,8,-6.182,1,0.0277,0.755,0,0.133,0.777,121.891,4,56
77498,"Mariah Carey Featuring Nicki Minaj","Up Out My Face","['dance pop', 'pop', 'r&b', 'urban contemporary']",221253,FALSE,0.823,0.546,7,-5.318,0,0.287,0.0978,0,0.0491,0.785,73.507,4,16
17913,"The Temptations","Up The Creek (without A Paddle)","['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",186373,FALSE,0.716,0.968,7,-6.004,1,0.11,0.0565,0.3,0.0488,0.696,99.183,4,6
70713,"The Supremes","Up The Ladder To The Roof","['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",191666,FALSE,0.535,0.565,10,-13.637,1,0.0637,0.561,4.13e-06,0.17,0.673,120.146,4,46
32723,"Ramsey Lewis","Up Tight","['soul jazz']",349266,FALSE,0.731,0.66,0,-10.931,1,0.034,0.688,0.751,0.0715,0.768,134.387,4,21
33453,"Linda Ronstadt & The Stone Poneys","Up To My Neck In High Muddy Water","['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",156066,FALSE,0.53,0.592,10,-5.113,1,0.0284,0.518,2.02e-06,0.222,0.722,127.318,4,7
44459,"Metro Boomin Featuring Travis Scott & Young Thug","Up To Something","['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",184360,TRUE,0.799,0.616,1,-8.809,1,0.157,0.319,0,0.134,0.667,114.014,4,25
72319,"Crystal Bowersox","Up To The Mountain","['idol']",233200,FALSE,0.351,0.362,0,-6.573,1,0.0275,0.701,4.52e-06,0.122,0.151,115.135,3,25
81642,"Juice WRLD","Up Up And Away","['chicago rap', 'melodic rap']",147547,TRUE,0.661,0.665,4,-6.356,0,0.053,0.538,0,0.0981,0.486,75.059,4,48
20341,"Joe Cocker And Jennifer Warnes","Up Where We Belong","[]",232573,FALSE,0.632,0.305,2,-11.842,1,0.0326,0.614,2.01e-05,0.0713,0.238,139.935,4,63
93411,"LoveRance Featuring IamSu & Skipper or 50 Cent","UP!","[]",257055,TRUE,0.881,0.416,1,-13.488,1,0.158,0.322,0,0.0927,0.468,96.997,4,42
80704,"Beyonce Featuring Jay Z","Upgrade U","['dance pop', 'pop', 'pop rap', 'r&b']",273053,FALSE,0.593,0.68,7,-5.556,1,0.335,0.00182,4.84e-05,0.31,0.483,84.547,4,42
75749,"Muse","Uprising","['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']",304840,FALSE,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4,56
53151,"Lil Wayne","Uproar","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",194184,TRUE,0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.075,4,64
2715,"Paul Revere & The Raiders","Ups And Downs","['deep new americana', 'indie folk', 'maine indie', 'new americana', 'new england americana', 'stomp and holler']",169413,FALSE,0.469,0.841,1,-6.06,1,0.0354,0.166,2.33e-05,0.106,0.95,133.446,4,30
10928,"Grand Funk Railroad","Upsetter","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",267400,FALSE,0.384,0.912,0,-5.383,1,0.083,0.000436,0.0716,0.112,0.599,120.386,4,20
78565,"Diana Ross","Upside Down","['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",245600,FALSE,0.877,0.843,5,-8.518,0,0.0672,0.175,0.0522,0.0447,0.866,107.848,4,61
59390,"Jack Johnson","Upside Down","['neo mellow']",208653,FALSE,0.786,0.648,6,-8.317,0,0.0522,0.248,0.000156,0.138,0.652,102.399,4,51
85863,"Nancy Wilson","Uptight (Everything's Alright)","['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']",121360,FALSE,0.619,0.877,6,-8.566,1,0.134,0.585,0,0.584,0.873,133.161,4,10
40120,"Stevie Wonder","Uptight (Everything's Alright)","['adult standards', 'motown', 'quiet storm', 'soul']",174400,FALSE,0.598,0.646,6,-9.769,1,0.0309,0.179,0,0.141,0.929,133.287,4,57
87964,"Tom Scott","Uptown & Country","['jazz funk', 'smooth jazz']",554602,FALSE,0.702,0.543,7,-14.228,1,0.0359,0.0962,0.807,0.925,0.812,112.79,4,8
20872,"Mark Ronson Featuring Bruno Mars","Uptown Funk!","['dance pop', 'pop']",269666,FALSE,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,79
5088,"Billy Joel","Uptown Girl","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",197706,FALSE,0.701,0.943,4,-2.986,1,0.0456,0.0747,0,0.601,0.791,128.992,4,67
45175,"Glee Cast","Uptown Girl","['glee club', 'hollywood', 'post-teen pop']",180706,FALSE,0.618,0.643,4,-4.086,1,0.0297,0.569,0,0.443,0.722,128.992,4,31
65860,"The Crystals","Uptown","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'motown', 'rock-and-roll', 'rockabilly']",141213,FALSE,0.66,0.684,0,-8.43,1,0.0292,0.37,0.000166,0.144,0.805,112.603,4,38
36645,"Foreigner","Urgent","['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",271200,FALSE,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,4,59
21472,"Kings Of Leon","Use Somebody","['modern rock', 'rock']",230760,FALSE,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4,77
56996,"The O'Jays","Use Ta Be My Girl","['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",198706,FALSE,0.641,0.615,1,-7.411,1,0.0539,0.479,0,0.195,0.892,111.485,4,53
59356,"Kanye West Featuring Clipse & Kenny G","Use This Gospel","['chicago rap', 'rap']",213877,FALSE,0.611,0.459,0,-3.926,0,0.0422,0.614,0,0.126,0.177,148.28,4,50
76169,"SWV","Use Your Heart","['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",289240,FALSE,0.625,0.456,9,-9.537,1,0.0364,0.104,0.000161,0.334,0.642,73.927,4,49
97600,"Lil Wayne","Used 2","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",240199,TRUE,0.678,0.666,5,-6.949,1,0.487,0.337,0,0.115,0.523,87.634,4,30
96790,"John Legend","Used To Love U","['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",210866,FALSE,0.661,0.796,7,-4.776,1,0.0833,0.0347,0,0.396,0.657,87.982,4,34
64343,"Kane Brown","Used To Love You Sober","['contemporary country', 'country road']",181680,FALSE,0.525,0.674,1,-6.053,1,0.0282,0.0405,0,0.339,0.431,147.978,4,30
50004,"Gwen Stefani","Used To Love You","['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",227680,FALSE,0.623,0.654,8,-5.408,1,0.0674,0.0183,1.73e-06,0.398,0.193,96.017,4,38
74668,"Future Featuring Drake","Used To This","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",180520,TRUE,0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,4,56
85804,"Drake Featuring Lil Wayne","Used To","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",268480,TRUE,0.925,0.429,10,-7.663,0,0.122,0.0795,0.000256,0.0815,0.319,96.002,4,29
16468,"Childish Gambino","V. 3005","['atl hip hop', 'hip hop', 'pop rap', 'rap']",225866,TRUE,0.561,0.431,8,-9.53,1,0.0444,0.0108,0.202,0.117,0.132,165.854,4,37
59543,"Nicki Minaj","Va Va Voom","['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",183560,TRUE,0.647,0.834,8,-3.395,1,0.0317,0.0609,0.00851,0.202,0.704,126.878,4,54
43054,"Connie Francis","Vacation","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",142373,FALSE,0.606,0.712,9,-7.298,0,0.0413,0.744,2.6e-06,0.903,0.923,143.523,4,42
96226,"Go-Go's","Vacation","['album rock', 'candy pop', 'dance rock', 'girl group', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",179026,FALSE,0.547,0.753,4,-10.834,1,0.0296,0.0023,0.00347,0.162,0.881,156.988,4,53
32548,"Drupi","Vado Via","['classic italian pop']",284679,FALSE,0.489,0.562,2,-8.041,1,0.0323,0.179,0,0.165,0.532,90.155,4,10
73546,"24kGoldn","Valentino","['cali rap']",179133,TRUE,0.745,0.718,9,-4.853,0,0.183,0.197,0,0.134,0.539,151.097,4,37
8882,"Glee Cast","Valerie","['glee club', 'hollywood', 'post-teen pop']",213413,FALSE,0.651,0.889,5,-5.236,1,0.0694,0.00308,0,0.417,0.813,107.009,4,39
39195,"The Monkees","Valleri","['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",140520,FALSE,0.401,0.637,8,-6.415,0,0.0703,0.234,0.0181,0.322,0.515,152.612,4,46
54448,"Julian Lennon","Valotte","['new wave pop']",257040,FALSE,0.571,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,4,50
26028,"YoungBoy Never Broke Again","Valuable Pain","['baton rouge rap', 'trap']",169459,TRUE,0.525,0.811,5,-5.702,0,0.345,0.23,0,0.213,0.513,169.685,4,32
39358,"Playboi Carti","Vamp Anthem","['atl hip hop', 'plugg', 'rap', 'trap']",124093,TRUE,0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075,4,31
64178,"Jackie DeShannon","Vanilla Ólay","['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat']",182066,FALSE,0.749,0.571,8,-9.208,1,0.0288,0.651,0.00211,0.0679,0.948,131.247,4,12
5529,"Owl City","Vanilla Twilight","['pop', 'pop rock', 'post-teen pop']",231706,FALSE,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,4,36
29231,"The Pack","Vans","['hyphy']",255466,TRUE,0.892,0.452,4,-7.882,0,0.351,0.105,7.29e-06,0.0685,0.392,102.052,4,32
82866,"REO Speedwagon","Variety Tonight","['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",265200,FALSE,0.589,0.772,8,-10.449,0,0.0331,0.0105,0.0365,0.25,0.83,97.274,4,22
40421,"Dawn Featuring Tony Orlando","Vaya Con Dios","['calming instrumental']",187973,FALSE,0.621,0.513,5,-11.174,1,0.0511,0.435,2.37e-06,0.252,0.892,117.74,4,12
1962,"Freddy Fender","Vaya Con Dios","['swamp pop']",167493,FALSE,0.736,0.263,7,-9.969,1,0.0278,0.796,3.56e-06,0.103,0.499,98.333,3,29
33903,"The Drifters","Vaya Con Dios","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",198080,FALSE,0.495,0.407,4,-17.378,1,0.0315,0.828,9.31e-06,0.147,0.431,73.063,3,27
5729,"The Ides Of March","Vehicle","[]",178066,FALSE,0.474,0.734,10,-8.813,0,0.0426,0.0871,0.00356,0.26,0.926,101.751,4,53
68162,"ZZ Top","Velcro Fly","['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock']",209133,FALSE,0.563,0.835,7,-13.003,0,0.0336,0.0306,0.00186,0.0554,0.909,151.585,4,40
16776,"Chris Jamison","Velvet","['deep talent show']",235756,FALSE,0.831,0.488,1,-7.564,1,0.0894,0.086,0,0.192,0.663,99.053,4,22
32227,"Lil Uzi Vert","Venetia","['melodic rap', 'philly rap', 'rap', 'trap']",188800,TRUE,0.775,0.757,9,-4.139,1,0.175,0.162,0,0.148,0.562,142.933,4,45
95886,"Carly Simon","Vengeance","['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",254400,FALSE,0.589,0.807,9,-7.633,0,0.0385,0.225,0,0.092,0.682,95.286,4,22
17153,"Eminem","Venom","['detroit hip hop', 'g funk', 'hip hop', 'rap']",269554,TRUE,0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,4,49
29573,"America","Ventura Highway","['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",211386,FALSE,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,4,59
2353,"Wings","Venus And Mars Rock Show","['album rock', 'art rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'rock', 'soft rock']",227506,FALSE,0.436,0.707,2,-9.56,1,0.0874,0.433,0.000872,0.189,0.54,132.652,4,35
48853,"Jimmy Clanton","Venus In Blue Jeans","['brill building pop', 'deep adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'swamp pop']",146425,FALSE,0.507,0.643,1,-7.729,1,0.0347,0.444,3.97e-05,0.328,0.706,111.559,4,41
87969,"Frankie Avalon","Venus","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",143493,FALSE,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76e-05,0.131,0.745,115.184,4,56
59015,"Lady Gaga","Venus","['dance pop', 'pop']",233720,TRUE,0.811,0.895,5,-4.304,0,0.0608,0.0267,0,0.104,0.736,121.01,4,46
73156,"The Shocking Blue","Venus",NA,193759,FALSE,0.748,0.723,11,-8.917,0,0.0326,0.382,0.6,0.492,0.964,127.066,4,34
4250,"Elvis Costello","Veronica","['art rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",189506,FALSE,0.63,0.757,0,-6.731,1,0.0359,0.128,4.9e-05,0.355,0.737,153.989,4,49
17001,"Bruno Mars","Versace On The Floor","['pop']",261240,FALSE,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,4,55
11781,"Migos","Versace","['atl hip hop', 'pop rap', 'rap', 'trap']",246047,TRUE,0.845,0.705,6,-4.271,0,0.243,0.0218,0,0.339,0.334,132.05,4,26
37085,"Khalid","Vertigo","['alternative r&b', 'pop']",270413,FALSE,0.487,0.458,4,-7.761,0,0.0371,0.552,0.0257,0.117,0.207,115.989,4,31
56500,"U2","Vertigo","['irish rock', 'permanent wave', 'rock']",194520,FALSE,0.391,0.831,2,-3.892,1,0.0613,0.000153,0.00192,0.141,0.683,139.946,4,48
83742,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson","Very Special","['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",305013,FALSE,0.686,0.398,8,-13.361,0,0.143,0.241,0,0.0573,0.688,80.228,4,44
47105,"Debra Laws","Very Special","[]",268173,FALSE,0.54,0.523,8,-9.358,0,0.0563,0.585,0,0.0594,0.556,147.322,4,23
95300,"Bad Bunny","Vete","['latin', 'reggaeton', 'trap latino']",192024,TRUE,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,4,63
62478,"Paula Abdul","Vibeology","['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']",316333,FALSE,0.722,0.758,1,-9.33,1,0.0622,0.00485,0.00246,0.0768,0.645,117.975,4,49
75454,"DaBaby","VIBEZ","['nc hip hop', 'rap']",144935,TRUE,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,4,65
44808,"Miranda Lambert","Vice","['contemporary country', 'country', 'country dawn', 'country road']",240280,FALSE,0.568,0.562,9,-7.775,1,0.0418,0.101,6.16e-05,0.363,0.247,133.647,4,46
48723,"Bettye Swann","Victim Of A Foolish Heart","['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",181880,FALSE,0.694,0.533,3,-7.949,1,0.0704,0.305,0,0.0625,0.888,76.603,4,22
12905,"Bryan Adams","Victim Of Love","['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",247040,FALSE,0.459,0.502,2,-13.262,0,0.0341,0.0055,4.93e-06,0.214,0.458,143.632,4,32
86748,"The Kinks","Victoria","['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220053,FALSE,0.48,0.851,7,-3.931,1,0.0337,0.0772,0.00787,0.0772,0.768,141.82,4,35
39200,"Panic! At The Disco","Victorious","['baroque pop', 'emo', 'modern rock']",178600,FALSE,0.57,0.865,8,-4.518,1,0.0472,0.00205,0,0.404,0.691,110.01,4,33
43773,"Nipsey Hussle Featuring Stacy Barthe","Victory Lap","['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",238333,TRUE,0.597,0.755,4,-2.209,0,0.052,0.0423,0,0.582,0.0467,89.146,4,28
1852,"Kool & The Gang","Victory","['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",232466,FALSE,0.806,0.836,3,-7.194,0,0.0418,0.0132,0.0125,0.078,0.969,123.013,4,42
48033,"Lana Del Rey","Video Games","['art pop', 'pop']",281960,FALSE,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,5,29
5874,"The Buggles","Video Killed The Radio Star","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",253800,FALSE,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,4,47
32894,"Beyonce Featuring Lady Gaga","Video Phone","['dance pop', 'pop', 'pop rap', 'r&b']",215440,FALSE,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.383,0.608,84.769,4,32
48657,"India.Arie","Video","['neo soul', 'r&b', 'urban contemporary']",249960,FALSE,0.652,0.621,9,-8.677,0,0.263,0.104,5.3e-06,0.0382,0.661,169.983,4,50
82669,"Falco","Vienna Calling","['austropop', 'german pop', 'neue deutsche welle', 'new romantic', 'new wave']",250182,FALSE,0.83,0.738,9,-10.051,0,0.0697,0.235,5.15e-06,0.211,0.962,131.571,4,47
85610,"Drake","Views","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",311960,TRUE,0.589,0.869,5,-5.827,1,0.311,0.0618,0,0.239,0.0737,80.007,4,28
26737,"Duran Duran","Violence Of Summer (Love's Taking Over)","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",262266,FALSE,0.679,0.773,7,-7.997,1,0.0292,0.384,3.52e-05,0.161,0.714,133.018,4,28
39674,"Kanye West","Violent Crimes","['chicago rap', 'rap']",215320,TRUE,0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,4,51
25347,"Coldplay","Violet Hill","['permanent wave', 'pop']",222653,FALSE,0.345,0.581,1,-7.875,0,0.0369,0.0603,0.00127,0.115,0.108,76.022,4,46
24931,"Smokey Robinson","Virgin Man","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",307173,FALSE,0.612,0.772,5,-7.555,0,0.0746,0.508,1.36e-05,0.149,0.705,90.954,4,24
30694,"Mariah Carey","Vision Of Love","['dance pop', 'pop', 'r&b', 'urban contemporary']",209293,FALSE,0.256,0.463,5,-10.959,1,0.0382,0.442,0,0.121,0.354,205.362,3,60
71531,"Chevelle","Vitamin R (Leading Us Along)","['alternative metal', 'christian rock', 'industrial metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']",223004,FALSE,0.481,0.88,4,-4.55,1,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,3,36
71683,"Coldplay","Viva La Vida","['permanent wave', 'pop']",242373,FALSE,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,4,77
99456,"Elvis Presley","Viva Las Vegas","['adult standards', 'rock-and-roll', 'rockabilly']",144840,FALSE,0.608,0.567,7,-11.297,1,0.0445,0.819,0,0.344,0.861,144.034,4,27
91868,"Marc Anthony","Vivir Mi Vida","['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",252346,FALSE,0.655,0.877,0,-3.23,0,0.0344,0.344,0,0.349,0.893,105.017,4,35
7456,"Q-Tip","Vivrant Thing","['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'queens hip hop']",190440,TRUE,0.914,0.698,9,-8.619,1,0.0541,0.00631,0.000295,0.0575,0.613,99.034,4,50
82373,"Madonna","Vogue","['dance pop', 'pop']",316813,FALSE,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,4,64
90264,"John Cafferty & The Beaver Brown Band","Voice Of America's Sons","['heartland rock']",280266,FALSE,0.589,0.781,5,-10.09,1,0.0278,0.00172,0.00085,0.0767,0.577,77.71,4,26
19161,"The Radiants","Voice Your Choice","['chicago soul']",155306,FALSE,0.324,0.628,10,-8.125,1,0.0366,0.832,2.04e-06,0.537,0.924,202.818,4,24
4234,"Voices That Care","Voices That Care",NA,274247,FALSE,0.404,0.528,3,-6.966,1,0.0333,0.317,0,0.162,0.25,149.825,4,39
